,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
298,2,2,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
299,5,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1
300,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
301,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
302,5,2,9,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
303,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
304,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
305,5,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,5,0
306,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
307,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
308,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1
309,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
310,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
311,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1
312,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
313,5,0,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
314,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
315,5,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
316,5,2,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
317,5,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,3
318,5,0,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
319,2,2,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
320,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
321,2,0,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
322,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
323,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
324,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4
325,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
326,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3
327,5,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
328,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
329,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
330,5,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5
331,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
332,0,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
333,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
334,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
335,5,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,5,0
336,5,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,1
337,0,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
338,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
339,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
340,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
341,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1
342,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
343,2,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
344,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
345,5,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1
346,5,0,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
347,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
348,2,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1
349,5,0,4,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,5,5
350,2,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
351,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4
352,0,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
353,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
354,5,3,9,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,4
355,4,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
356,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
357,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5
358,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
359,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
360,5,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1
361,5,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
362,2,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
363,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4
364,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
365,2,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
366,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
367,5,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
368,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
369,5,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1
370,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,1
371,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
372,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
373,4,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5
374,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
375,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1
376,4,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
377,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
378,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
379,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
380,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5
381,5,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1
382,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
383,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
384,5,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0
385,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5
386,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,4
387,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
388,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
389,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
390,0,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3
391,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
392,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
393,5,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
394,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
395,5,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
396,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
397,5,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
398,5,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5
399,5,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
400,0,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
401,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
402,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
403,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
404,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
405,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
406,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
407,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
408,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
409,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
410,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
411,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1
412,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4
413,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
414,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1
415,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
416,5,0,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
417,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5
418,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
419,2,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
420,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
421,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
422,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
423,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
424,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
425,5,2,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
426,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
427,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
428,5,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
429,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
430,5,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
431,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,1
432,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
433,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
434,2,2,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
435,0,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
436,5,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
437,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
438,0,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
439,5,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
440,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
441,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
442,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,4
443,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
444,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
445,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,1
446,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
447,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1
448,0,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
449,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,5,0
450,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
451,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
452,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
453,5,0,9,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
454,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
455,5,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
456,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
457,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
458,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4
459,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
460,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
461,2,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,1
462,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
463,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
464,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
465,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,1
466,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
467,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
468,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
469,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
470,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
471,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
472,2,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
473,4,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
474,2,2,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
475,2,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
476,5,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
477,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
478,5,2,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
479,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
480,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
481,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
482,2,2,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
483,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5
484,2,2,8,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
485,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1
486,5,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
487,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
488,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4
489,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4
490,2,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
491,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1
492,5,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
493,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
494,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
495,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
496,2,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
497,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,1
498,5,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
499,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
500,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
501,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
502,5,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
503,0,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
504,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
505,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1
506,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1
507,2,2,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1
508,5,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
509,2,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
510,2,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,5,5
511,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1
512,5,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
513,4,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
514,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
515,5,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
516,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4
517,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
518,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1
519,5,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
520,5,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
521,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
522,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
523,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,5
524,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,5,5
525,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
526,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
527,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
528,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
529,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
530,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
531,5,2,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
532,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,1
533,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,4
534,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1
535,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1
536,0,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
537,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
538,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
539,2,2,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
540,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
541,2,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
542,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1
543,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,1
544,2,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
545,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
546,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
547,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
548,5,0,9,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
549,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
550,2,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5
551,5,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1
552,5,3,9,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,4
553,2,2,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
554,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1
555,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,4
556,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
557,5,0,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
558,5,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
559,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
560,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
561,5,2,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
562,5,2,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
563,5,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1
564,0,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
565,5,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,1
566,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
567,2,2,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,3,1
568,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1
569,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
570,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,3
571,2,0,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
572,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
573,0,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
574,5,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,1
575,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
576,5,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
577,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
578,5,3,9,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,1
579,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,1
580,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
581,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
582,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
583,5,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,1
584,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
585,5,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
586,4,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,4,5
587,2,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,5,5
588,4,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5
589,5,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
590,5,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5
591,5,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1
592,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
593,5,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,1
594,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
595,5,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
596,0,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
597,0,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
598,5,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1
